Fecha,Equipo_Local,Equipo_Visitante,Torneo,Goles_Local,Goles_Visitante,Resultado_Real,Prediccion,Prediccion_Correcta,Prob_Derrota,Prob_Empate,Prob_Victoria,Forma_Local_Pts,Forma_Visit_Pts,Dif_Forma_Pts,H2H_Victorias,H2H_Empates,H2H_Derrotas,Campo_Neutral,Tipo_Torneo,Año,Mes,Conjunto_ML,Modelo
1930-07-13,Belgium,United States,FIFA World Cup,0.0,3.0,Derrota,Victoria,0,0.3533,0.0984,0.5484,7,7,0,1,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-13,France,Mexico,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.3653,0.1309,0.5037,4,7,-3,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-14,Brazil,Yugoslavia,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.3381,0.0902,0.5716,7,7,0,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-14,Peru,Romania,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.7163,0.1175,0.1662,3,9,-6,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-15,Argentina,France,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1189,0.113,0.7681,11,6,5,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-16,Chile,Mexico,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.0979,0.0882,0.814,7,4,3,1,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-17,Bolivia,Yugoslavia,FIFA World Cup,0.0,4.0,Derrota,Derrota,1,0.8804,0.0373,0.0823,0,10,-10,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-17,Paraguay,United States,FIFA World Cup,0.0,3.0,Derrota,Victoria,0,0.3362,0.1239,0.5399,10,10,0,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-18,Uruguay,Peru,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.0622,0.1087,0.8292,5,0,5,2,0,0,0,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-19,Argentina,Mexico,FIFA World Cup,6.0,3.0,Victoria,Victoria,1,0.0728,0.0613,0.8659,13,1,12,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-19,Chile,France,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2616,0.1346,0.6037,7,6,1,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-20,Belgium,Paraguay,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.4702,0.1608,0.3691,6,7,-1,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-20,Bolivia,Brazil,FIFA World Cup,0.0,4.0,Derrota,Derrota,1,0.8649,0.0452,0.0899,0,7,-7,0,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-21,Uruguay,Romania,FIFA World Cup,4.0,0.0,Victoria,Derrota,0,0.4182,0.1939,0.388,7,12,-5,0,0,0,0,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-22,Argentina,Chile,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.082,0.0938,0.8242,13,10,3,8,2,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-26,Argentina,United States,FIFA World Cup,6.0,1.0,Victoria,Victoria,1,0.1334,0.0791,0.7875,13,10,3,1,0,0,1,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-27,Uruguay,Yugoslavia,FIFA World Cup,6.0,1.0,Victoria,Victoria,1,0.2338,0.1139,0.6523,10,13,-3,1,0,0,0,World Cup,1930,7,Entrenamiento,Gradient Boosting
1930-07-30,Uruguay,Argentina,FIFA World Cup,4.0,2.0,Victoria,Victoria,1,0.2793,0.2539,0.4668,10,13,-3,2,5,3,0,World Cup,1930,7,Entrenamiento,Gradient Boosting
1934-05-27,Argentina,Sweden,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.3426,0.1553,0.5022,9,13,-4,0,0,0,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-27,Austria,France,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.1725,0.1081,0.7194,15,9,6,3,0,0,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-27,Belgium,Germany,FIFA World Cup,2.0,5.0,Derrota,Derrota,1,0.6721,0.0712,0.2567,2,13,-11,3,0,1,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-27,Brazil,Spain,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.3877,0.143,0.4693,15,13,2,0,0,0,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-27,Czechoslovakia,Romania,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.2318,0.1704,0.5978,11,10,1,2,0,0,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-27,Egypt,Hungary,FIFA World Cup,2.0,4.0,Derrota,Victoria,0,0.2045,0.1642,0.6313,11,10,1,1,1,0,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-27,Italy,United States,FIFA World Cup,7.0,1.0,Victoria,Victoria,1,0.2074,0.1583,0.6343,10,9,1,0,0,0,0,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-27,Netherlands,Switzerland,FIFA World Cup,2.0,3.0,Derrota,Derrota,1,0.5037,0.1394,0.3569,9,4,5,3,0,6,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-31,Austria,Hungary,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.343,0.1345,0.5226,15,10,5,3,4,3,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-31,Czechoslovakia,Switzerland,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.2408,0.2183,0.5409,13,6,7,3,1,2,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-31,Germany,Sweden,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.4352,0.1522,0.4127,15,13,2,3,2,5,1,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-05-31,Italy,Spain,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2567,0.3111,0.4321,12,15,-3,3,4,3,0,World Cup,1934,5,Entrenamiento,Gradient Boosting
1934-06-01,Italy,Spain,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2282,0.1528,0.619,10,13,-3,3,5,2,0,World Cup,1934,6,Entrenamiento,Gradient Boosting
1934-06-03,Czechoslovakia,Germany,FIFA World Cup,3.0,1.0,Victoria,Derrota,0,0.5024,0.1235,0.3741,13,15,-2,0,0,0,1,World Cup,1934,6,Entrenamiento,Gradient Boosting
1934-06-03,Italy,Austria,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.3897,0.1994,0.4109,10,15,-5,1,4,5,0,World Cup,1934,6,Entrenamiento,Gradient Boosting
1934-06-07,Austria,Germany,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.3388,0.1128,0.5484,12,12,0,6,1,2,1,World Cup,1934,6,Entrenamiento,Gradient Boosting
1934-06-10,Italy,Czechoslovakia,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1699,0.2158,0.6143,13,13,0,3,4,3,0,World Cup,1934,6,Entrenamiento,Gradient Boosting
1938-06-04,Germany,Switzerland,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.3125,0.1423,0.5452,6,10,-4,8,1,1,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-05,Czechoslovakia,Netherlands,FIFA World Cup,3.0,0.0,Victoria,Derrota,0,0.4759,0.1641,0.36,4,7,-3,1,0,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-05,Cuba,Romania,FIFA World Cup,3.0,3.0,Empate,Derrota,0,0.4836,0.1917,0.3247,6,7,-1,0,0,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-05,Brazil,Poland,FIFA World Cup,6.0,5.0,Victoria,Victoria,1,0.3975,0.128,0.4745,9,10,-1,0,0,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-05,Italy,Norway,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1104,0.1309,0.7587,11,10,1,2,0,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-05,Hungary,Indonesia,FIFA World Cup,6.0,0.0,Victoria,Victoria,1,0.2229,0.1382,0.6389,10,3,7,0,0,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-05,France,Belgium,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.168,0.1755,0.6565,10,8,2,5,2,3,0,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-09,Cuba,Romania,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.5139,0.1993,0.2868,4,5,-1,0,1,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-09,Germany,Switzerland,FIFA World Cup,2.0,4.0,Derrota,Victoria,0,0.2998,0.1447,0.5555,6,10,-4,8,2,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-12,Cuba,Sweden,FIFA World Cup,0.0,8.0,Derrota,Derrota,1,0.4387,0.1763,0.385,4,2,2,0,0,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-12,Brazil,Czechoslovakia,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.1904,0.1327,0.6769,9,7,2,0,0,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-12,Hungary,Switzerland,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.2786,0.1264,0.595,10,10,0,7,1,2,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-12,France,Italy,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.4722,0.2031,0.3247,10,11,-1,1,2,7,0,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-14,Brazil,Czechoslovakia,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.3739,0.1575,0.4685,7,8,-1,0,1,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-16,Brazil,Italy,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.5468,0.1096,0.3437,7,13,-6,0,0,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-16,Hungary,Sweden,FIFA World Cup,5.0,1.0,Victoria,Victoria,1,0.2132,0.1188,0.6681,13,7,6,5,3,2,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-19,Brazil,Sweden,FIFA World Cup,4.0,2.0,Victoria,Victoria,1,0.3421,0.1226,0.5352,7,7,0,0,0,0,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1938-06-19,Hungary,Italy,FIFA World Cup,2.0,4.0,Derrota,Derrota,1,0.6639,0.0888,0.2473,13,15,-2,0,2,8,1,World Cup,1938,6,Entrenamiento,Gradient Boosting
1950-06-24,Brazil,Mexico,FIFA World Cup,4.0,0.0,Victoria,Victoria,1,0.2983,0.13,0.5717,10,15,-5,0,0,0,0,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-06-25,Chile,England,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.644,0.1364,0.2197,9,15,-6,0,0,0,1,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-06-25,Italy,Sweden,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.2858,0.1772,0.5369,7,7,0,1,1,1,1,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-06-25,Spain,United States,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.1993,0.0707,0.73,10,4,6,0,0,0,1,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-06-25,Switzerland,Yugoslavia,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.5438,0.1762,0.28,4,10,-6,1,1,1,1,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-06-28,Brazil,Switzerland,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.1218,0.0893,0.7889,10,1,9,0,0,0,0,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-06-28,Mexico,Yugoslavia,FIFA World Cup,1.0,4.0,Derrota,Victoria,0,0.4036,0.1239,0.4725,12,12,0,0,0,0,1,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-06-29,Chile,Spain,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.5981,0.1143,0.2876,6,13,-7,0,0,0,1,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-06-29,England,United States,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.1699,0.0836,0.7465,15,4,11,0,0,0,1,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-06-29,Paraguay,Sweden,FIFA World Cup,2.0,2.0,Empate,Derrota,0,0.4785,0.1679,0.3536,5,9,-4,0,0,0,1,World Cup,1950,6,Entrenamiento,Gradient Boosting
1950-07-01,Brazil,Yugoslavia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.3586,0.1098,0.5315,11,15,-4,1,0,2,0,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-02,Bolivia,Uruguay,FIFA World Cup,0.0,8.0,Derrota,Derrota,1,0.6666,0.1353,0.198,6,6,0,1,0,5,1,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-02,Chile,United States,FIFA World Cup,5.0,2.0,Victoria,Victoria,1,0.4099,0.1285,0.4616,6,7,-1,0,0,0,1,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-02,England,Spain,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.4685,0.1623,0.3692,12,13,-1,1,0,1,1,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-02,Italy,Paraguay,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.2653,0.1603,0.5744,4,5,-1,0,0,0,1,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-02,Mexico,Switzerland,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.2277,0.1364,0.6359,9,2,7,0,0,0,1,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-09,Brazil,Sweden,FIFA World Cup,7.0,1.0,Victoria,Victoria,1,0.0946,0.1086,0.7968,11,10,1,1,0,0,0,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-09,Spain,Uruguay,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.3067,0.1498,0.5435,13,6,7,0,0,0,1,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-13,Brazil,Spain,FIFA World Cup,6.0,1.0,Victoria,Victoria,1,0.2139,0.1575,0.6286,13,11,2,0,0,1,0,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-13,Sweden,Uruguay,FIFA World Cup,2.0,3.0,Derrota,Derrota,1,0.5732,0.1447,0.2821,7,7,0,0,0,0,1,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-16,Brazil,Uruguay,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.1619,0.109,0.7291,13,10,3,5,2,3,0,World Cup,1950,7,Entrenamiento,Gradient Boosting
1950-07-16,Spain,Sweden,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.2283,0.1592,0.6124,10,7,3,1,0,0,1,World Cup,1950,7,Entrenamiento,Gradient Boosting
1954-06-16,Austria,Scotland,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2325,0.1661,0.6014,7,8,-1,3,2,0,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-16,Brazil,Mexico,FIFA World Cup,5.0,0.0,Victoria,Victoria,1,0.1979,0.1275,0.6746,12,12,0,2,0,0,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-16,Czechoslovakia,Uruguay,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.4309,0.1439,0.4252,7,8,-1,0,0,0,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-16,France,Yugoslavia,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5042,0.1607,0.3352,7,12,-5,4,2,4,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-17,Belgium,England,FIFA World Cup,4.0,4.0,Empate,Derrota,0,0.557,0.2579,0.1851,9,6,3,1,0,9,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-17,Germany,Turkey,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.2367,0.1783,0.5849,13,8,5,1,0,1,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-17,Hungary,South Korea,FIFA World Cup,9.0,0.0,Victoria,Victoria,1,0.191,0.0974,0.7116,13,6,7,0,0,0,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-17,Switzerland,Italy,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.4403,0.2203,0.3393,8,12,-4,1,4,5,0,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-19,Austria,Czechoslovakia,FIFA World Cup,5.0,0.0,Victoria,Victoria,1,0.2921,0.2146,0.4933,10,4,6,1,5,4,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-19,Brazil,Yugoslavia,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2627,0.1741,0.5632,15,12,3,2,0,2,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-19,France,Mexico,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.358,0.1672,0.4748,7,12,-5,1,0,0,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-19,Scotland,Uruguay,FIFA World Cup,0.0,7.0,Derrota,Derrota,1,0.4565,0.1576,0.3858,7,8,-1,0,0,0,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-20,Belgium,Italy,FIFA World Cup,1.0,4.0,Derrota,Derrota,1,0.6488,0.1474,0.2038,9,12,-3,1,0,6,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-20,Germany,Hungary,FIFA World Cup,3.0,8.0,Derrota,Victoria,0,0.4073,0.0937,0.4991,15,15,0,4,3,3,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-20,South Korea,Turkey,FIFA World Cup,0.0,7.0,Derrota,Derrota,1,0.5131,0.1547,0.3322,5,5,0,0,0,0,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-20,Switzerland,England,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.2442,0.2253,0.5305,8,4,4,3,0,4,0,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-23,Germany,Turkey,FIFA World Cup,7.0,2.0,Victoria,Victoria,1,0.3243,0.1658,0.5099,12,7,5,2,0,1,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-23,Switzerland,Italy,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.3817,0.2356,0.3827,7,12,-5,2,4,4,0,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-26,England,Uruguay,FIFA World Cup,2.0,4.0,Derrota,Derrota,1,0.7409,0.0883,0.1708,7,11,-4,0,0,1,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-26,Switzerland,Austria,FIFA World Cup,5.0,7.0,Derrota,Derrota,1,0.4901,0.2438,0.2661,10,12,-2,1,2,7,0,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-27,Brazil,Hungary,FIFA World Cup,2.0,4.0,Derrota,Victoria,0,0.3304,0.1595,0.5101,13,15,-2,0,0,0,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-27,Germany,Yugoslavia,FIFA World Cup,2.0,0.0,Victoria,Derrota,0,0.5012,0.1,0.3988,12,10,2,3,0,2,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-30,Austria,Germany,FIFA World Cup,1.0,6.0,Derrota,Victoria,0,0.3307,0.1161,0.5532,15,12,3,4,2,4,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-06-30,Hungary,Uruguay,FIFA World Cup,4.0,2.0,Victoria,Victoria,1,0.3518,0.0738,0.5743,15,13,2,0,0,0,1,World Cup,1954,6,Entrenamiento,Gradient Boosting
1954-07-03,Austria,Uruguay,FIFA World Cup,3.0,1.0,Victoria,Derrota,0,0.5187,0.0946,0.3866,12,12,0,0,0,0,1,World Cup,1954,7,Entrenamiento,Gradient Boosting
1954-07-04,Germany,Hungary,FIFA World Cup,3.0,2.0,Victoria,Derrota,0,0.4479,0.1691,0.3829,12,15,-3,3,3,4,1,World Cup,1954,7,Entrenamiento,Gradient Boosting
1958-06-08,Argentina,Germany,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.3823,0.1579,0.4599,9,12,-3,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-08,Austria,Brazil,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.6926,0.1131,0.1943,11,11,0,0,0,1,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-08,Czechoslovakia,Northern Ireland,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2427,0.1551,0.6022,13,9,4,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-08,England,Russia,FIFA World Cup,2.0,2.0,Empate,Derrota,0,0.4677,0.1846,0.3477,10,10,0,0,1,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-08,France,Paraguay,FIFA World Cup,7.0,3.0,Victoria,Victoria,1,0.2748,0.1713,0.5539,4,4,0,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-08,Hungary,Wales,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2538,0.1712,0.575,10,8,2,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-08,Scotland,Yugoslavia,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4532,0.1942,0.3527,8,10,-2,1,1,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-08,Sweden,Mexico,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.2851,0.1951,0.5198,12,13,-1,0,0,0,0,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-11,Argentina,Northern Ireland,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.3469,0.1785,0.4746,6,11,-5,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-11,Austria,Russia,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.3704,0.172,0.4576,10,8,2,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-11,Brazil,England,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.1727,0.1488,0.6784,13,8,5,0,0,1,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-11,Czechoslovakia,Germany,FIFA World Cup,2.0,2.0,Empate,Derrota,0,0.4209,0.1859,0.3933,10,12,-2,2,1,2,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-11,France,Yugoslavia,FIFA World Cup,2.0,3.0,Derrota,Derrota,1,0.5236,0.1668,0.3096,6,10,-4,3,3,4,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-11,Mexico,Wales,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.3158,0.1736,0.5106,10,9,1,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-11,Paraguay,Scotland,FIFA World Cup,3.0,2.0,Victoria,Derrota,0,0.5203,0.1758,0.3039,4,6,-2,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-12,Sweden,Hungary,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.3571,0.209,0.4339,12,8,4,1,3,6,0,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-15,France,Scotland,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.4707,0.1754,0.3539,6,5,1,1,0,5,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-15,Austria,England,FIFA World Cup,2.0,2.0,Empate,Derrota,0,0.5215,0.231,0.2476,7,6,1,1,2,5,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-15,Brazil,Russia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1581,0.1772,0.6648,11,8,3,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-15,Paraguay,Yugoslavia,FIFA World Cup,3.0,3.0,Empate,Derrota,0,0.6838,0.1223,0.1939,4,10,-6,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-15,Argentina,Czechoslovakia,FIFA World Cup,1.0,6.0,Derrota,Victoria,0,0.2482,0.1644,0.5874,9,10,-1,1,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-15,Hungary,Mexico,FIFA World Cup,4.0,0.0,Victoria,Victoria,1,0.4088,0.1797,0.4115,5,8,-3,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-15,Sweden,Wales,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.25,0.1749,0.5751,12,9,3,0,0,0,0,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-15,Germany,Northern Ireland,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.2604,0.1959,0.5437,10,8,2,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-17,Czechoslovakia,Northern Ireland,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.339,0.1957,0.4653,10,8,2,0,0,1,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-17,England,Russia,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5421,0.1864,0.2715,4,8,-4,0,2,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-17,Hungary,Wales,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.3211,0.168,0.5109,8,7,1,0,1,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-19,Brazil,Wales,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.15,0.1199,0.7301,13,7,6,0,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-19,France,Northern Ireland,FIFA World Cup,4.0,0.0,Victoria,Victoria,1,0.2164,0.1641,0.6195,8,8,0,2,1,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-19,Germany,Yugoslavia,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.4029,0.1729,0.4242,8,8,0,4,0,3,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-19,Sweden,Russia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.2563,0.2833,0.4604,10,8,2,1,1,2,0,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-24,Brazil,France,FIFA World Cup,5.0,2.0,Victoria,Victoria,1,0.137,0.1315,0.7316,13,10,3,1,0,0,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-24,Sweden,Germany,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.2701,0.2662,0.4638,13,8,5,3,2,5,0,World Cup,1958,6,Entrenamiento,Gradient Boosting
1958-06-28,France,Germany,FIFA World Cup,6.0,3.0,Victoria,Victoria,1,0.3521,0.1686,0.4793,9,8,1,3,1,2,1,World Cup,1958,6,Entrenamiento,Gradient Boosting
